gw,managerid,gw_ftsy_rank,chip,grosspoints,netpoints,event_transfers,event_transfers_cost,points_on_bench,cumul_gross_score,cumul_net_score,squadvalue,bank,value,playerid,playername,playertype,team,short_team,global_own,player_event_points,bonus,minutes,positionid,orig_positionid,final_positionid,autosub,is_captain,capchk,is_vice_captain,multiplier,orig_multiplier,final_multiplier
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,725,Hincapie,DEF,Arsenal,ARS,0.9,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,36,Cash,DEF,Aston Villa,AVL,7.4,0,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,82,Semenyo,MID,Bournemouth,BOU,46.2,6,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,47,Rogers,MID,Aston Villa,AVL,20.2,15,3,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,390,Gravenberch,MID,Liverpool,LIV,3.7,5,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,8,8,8,UNCH,FALSE,0,TRUE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,9,9,9,UNCH,TRUE,1,FALSE,2,2,2
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,565,Vicario,GKP,Spurs,TOT,4.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,263,Clyne,DEF,Crystal Palace,CRY,0.5,1,0,76,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,284,Nketiah,FWD,Crystal Palace,CRY,0.3,1,0,27,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,3244539,48,na,88,88,4,0,5,1017,1017,103.1,0.1,103.2,72,Senesi,DEF,Bournemouth,BOU,22,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,1,Raya,GKP,Arsenal,ARS,36.4,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,113,Van den Berg,DEF,Brentford,BRE,1,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,160,Minteh,MID,Brighton,BHA,2.5,2,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,6,6,6,UNCH,TRUE,1,FALSE,2,2,2
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,82,Semenyo,MID,Bournemouth,BOU,46.2,6,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,414,Foden,MID,Man City,MCI,7.8,11,1,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,714,Woltemade,FWD,Newcastle,NEW,6.5,0,0,74,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,FALSE,0,TRUE,1,1,1
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,261,Richards,DEF,Crystal Palace,CRY,2.2,1,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,151,Van Hecke,DEF,Brighton,BHA,10.7,1,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,5093997,9,na,81,81,1,0,3,1093,1093,102.8,0.4,103.2,658,Fraser_N,FWD,Wolves,WOL,1.7,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,1,Raya,GKP,Arsenal,ARS,36.4,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,725,Hincapie,DEF,Arsenal,ARS,0.9,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,226,Chalobah,DEF,Chelsea,CHE,8.8,9,1,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,411,O'Reilly,DEF,Man City,MCI,19.2,6,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,5,5,5,UNCH,FALSE,0,TRUE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,414,Foden,MID,Man City,MCI,7.8,11,1,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,7,7,7,UNCH,TRUE,1,FALSE,2,2,2
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,387,Szoboszlai,MID,Liverpool,LIV,15.1,3,0,82,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,337,Raul,FWD,Fulham,FUL,1.8,2,0,78,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,602,Hegyi,GKP,West Ham,WHU,0.2,0,0,0,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,83,Ouattara,MID,Brentford,BRE,1.6,2,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,191,Esteve,DEF,Burnley,BUR,7,1,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,785300,12,freehit,87,87,0,0,5,1087,1087,104.4,0.3,104.7,344,Bijol,DEF,Leeds,LEE,1.3,2,0,72,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,101,Kelleher,GKP,Brentford,BRE,12,3,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,8,J.Timber,DEF,Arsenal,ARS,15.2,2,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,477,Livramento,DEF,Newcastle,NEW,1.8,2,0,90,5,13,5,IN,FALSE,0,FALSE,1,0,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,329,Wilson_H,MID,Fulham,FUL,17.4,16,3,88,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,119,Mbeumo,MID,Man Utd,MUN,15,2,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,9,9,9,UNCH,FALSE,0,TRUE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,418,Doku,MID,Man City,MCI,6.6,0,0,0,13,5,13,OUT,FALSE,0,FALSE,0,1,0
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,74,Truffert,DEF,Bournemouth,BOU,5.3,0,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,6501155,8,na,85,85,4,0,1,1103,1095,100.9,0.2,101.1,252,Marc Guiu,FWD,Chelsea,CHE,5.2,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,220,Sanchez,GKP,Chelsea,CHE,10.3,6,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,725,Hincapie,DEF,Arsenal,ARS,0.9,4,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,476,Burn,DEF,Newcastle,NEW,3.6,1,0,41,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,82,Semenyo,MID,Bournemouth,BOU,46.2,6,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,7,7,7,UNCH,TRUE,1,FALSE,2,2,2
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,47,Rogers,MID,Aston Villa,AVL,20.2,15,3,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,714,Woltemade,FWD,Newcastle,NEW,6.5,0,0,74,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,10,10,10,UNCH,FALSE,0,TRUE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,242,D-Hall,MID,Everton,EVE,7.9,1,0,15,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,191,Esteve,DEF,Burnley,BUR,7,1,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,3649057,15,na,84,84,1,0,4,1084,1084,101.3,0.9,102.2,151,Van Hecke,DEF,Brighton,BHA,10.7,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,1,Raya,GKP,Arsenal,ARS,36.4,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,407,Matheus,DEF,Man City,MCI,2.9,11,2,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,725,Hincapie,DEF,Arsenal,ARS,0.9,4,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,226,Chalobah,DEF,Chelsea,CHE,8.8,9,1,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,266,Eze,MID,Arsenal,ARS,8.7,1,0,56,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,47,Rogers,MID,Aston Villa,AVL,20.2,15,3,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,119,Mbeumo,MID,Man Utd,MUN,15,2,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,414,Foden,MID,Man City,MCI,7.8,11,1,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,387,Szoboszlai,MID,Liverpool,LIV,15.1,3,0,82,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,TRUE,1,1,1
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,101,Kelleher,GKP,Brentford,BRE,12,3,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,178,Welbeck,FWD,Brighton,BHA,8.4,1,0,8,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,257,Lacroix,DEF,Crystal Palace,CRY,7.1,1,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,2569513,41,na,86,86,4,0,6,1030,1030,102.8,0.4,103.2,198,Tuanzebe,DEF,Burnley,BUR,0.9,1,0,76,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,1,Raya,GKP,Arsenal,ARS,36.4,2,0,90,1,1,1,UNCH,FALSE,0,TRUE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,575,Van de Ven,DEF,Spurs,TOT,17.6,1,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,374,Konate,DEF,Liverpool,LIV,3.8,9,2,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,408,Ruben,DEF,Man City,MCI,3.1,8,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,260,Guehi,DEF,Crystal Palace,CRY,32.6,1,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,82,Semenyo,MID,Bournemouth,BOU,46.2,6,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,47,Rogers,MID,Aston Villa,AVL,20.2,15,3,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,21,Rice,MID,Arsenal,ARS,23.3,2,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,139,Verbruggen,GKP,Brighton,BHA,9.3,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,419,Grealish,MID,Everton,EVE,5.6,2,0,83,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,311,Beto,FWD,Everton,EVE,3.3,1,0,22,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,4259553,22,na,85,85,0,0,4,1070,1066,102.1,1.2,103.3,5,Gabriel,DEF,Arsenal,ARS,45.4,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,1,Raya,GKP,Arsenal,ARS,36.4,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,8,J.Timber,DEF,Arsenal,ARS,15.2,2,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,329,Wilson_H,MID,Fulham,FUL,17.4,16,3,88,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,488,Guimaraes,MID,Newcastle,NEW,6.5,1,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,414,Foden,MID,Man City,MCI,7.8,11,1,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,82,Semenyo,MID,Bournemouth,BOU,46.2,6,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,9,9,9,UNCH,FALSE,0,TRUE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,72,Senesi,DEF,Bournemouth,BOU,22,1,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,257,Lacroix,DEF,Crystal Palace,CRY,7.1,1,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,5798417,4,na,87,87,3,0,3,1112,1108,101.3,3,104.3,252,Marc Guiu,FWD,Chelsea,CHE,5.2,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,470,Dubravka,GKP,Burnley,BUR,25.7,1,0,90,1,12,1,IN,FALSE,0,FALSE,1,0,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,725,Hincapie,DEF,Arsenal,ARS,0.9,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,408,Ruben,DEF,Man City,MCI,3.1,8,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,36,Cash,DEF,Aston Villa,AVL,7.4,0,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,449,Fernandes,MID,Man Utd,MUN,48,13,3,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,6,6,6,UNCH,TRUE,1,FALSE,2,2,2
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,47,Rogers,MID,Aston Villa,AVL,20.2,15,3,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,414,Foden,MID,Man City,MCI,7.8,11,1,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,266,Eze,MID,Arsenal,ARS,8.7,1,0,56,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,136,Thiago,FWD,Brentford,BRE,30.2,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,430,Haaland,FWD,Man City,MCI,62.5,13,3,90,11,11,11,UNCH,FALSE,0,TRUE,1,1,1
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,32,Martinez,GKP,Aston Villa,AVL,4.4,0,0,0,12,1,12,OUT,FALSE,0,FALSE,0,1,0
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,284,Nketiah,FWD,Crystal Palace,CRY,0.3,1,0,27,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,233,Acheampong,DEF,Chelsea,CHE,1.8,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
16,7665620,17,freehit,90,90,0,0,1,1086,1082,103.8,1,104.8,513,Abbott,DEF,Nott'm Forest,NFO,0.2,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,287,Pickford,GKP,Everton,EVE,13,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,725,Hincapie,DEF,Arsenal,ARS,0.9,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,151,Van Hecke,DEF,Brighton,BHA,10.7,1,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,373,Virgil,DEF,Liverpool,LIV,31.5,6,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,16,Saka,MID,Arsenal,ARS,11.6,11,3,90,5,5,5,UNCH,FALSE,0,TRUE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,82,Semenyo,MID,Bournemouth,BOU,46.2,6,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,414,Foden,MID,Man City,MCI,7.8,11,1,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
16,3023815,6,na,92,92,1,0,13,1104,1104,103,0.2,103.2,47,Rogers,MID,Aston Villa,AVL,20.2,15,3,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
